,English,English_cleaned,Spanish,French,German
1133,i am a monk,i am a monk,soy un monje,je suis un moine,Ich bin ein Mönch
1134,i am a twin,i am a twin,soy un gemelo,je suis un jumeau,Ich bin ein Zwilling
1135,i am better,i am better,estoy mejor,je suis meilleur,ich bin besser
1136,i am coming,i am coming,Vengo,J'arrive,ich komme
1137,i am taller,i am taller,soy más alto,je suis plus grand,Ich bin größer
1138,i apologize,i apologize,Me disculpo,Je m'excuse,Ich entschuldige mich
1139,i asked tom,i asked tom,le pregunté a tom,j'ai demandé à tom,Ich habe Tom gefragt
1140,i assume so,i assume so,supongo que sí,je suppose que oui,ich nehme an
1141,i bought it,i bought it,Yo lo compré,je l'ai acheté,ich kaufte es
1142,i buried it,i buried it,lo enterré,je l'ai enterré,Ich habe es begraben
1143,i burned it,i burned it,lo quemé,je l'ai brûlé,Ich habe es verbrannt
1144,i buy tapes,i buy tapes,compro cintas,j'achète des cassettes,Ich kaufe Bänder
1145,i came back,i came back,Regresé,je suis revenu,ich kam zurück
1146,i can dance,i can dance,puedo bailar,je peux danser,Ich kann tanzen
1147,i can do it,i can do it,puedo hacerlo,je peux le faire,Ich kann es tun
1148,i can't eat,i cannot eat,No puedo comer,je ne peux pas manger,ich kann nicht essen
1149,i can't say,i cannot say,no puedo decir,Je ne peux pas dire,Ich kann nicht sagen
1150,i can't see,i cannot see,No puedo ver,Je ne peux pas voir,ich kann nicht sehen
1151,i can't win,i cannot win,no puedo ganar,Je ne peux pas gagner,Ich kann nicht gewinnen
1152,i caught it,i caught it,lo atrapé,Je l'ai attrapé,Ich hab's
1153,i confessed,i confessed,me confesé,j'ai avoué,ich gestand
1154,i could try,i could try,podria intentar,Je pourrais essayer,ich könnte es versuchen
1155,i cut class,i cut class,corté la clase,je coupe les cours,Ich schwänze den Unterricht
1156,i didn't go,i did not go,Yo no fui,je ne suis pas allé,ich bin nicht gegangen
1157,i disagreed,i disagreed,no estoy de acuerdo,je n'étais pas d'accord,Ich war anderer Meinung
1158,i dozed off,i dozed off,me quede dormido,je me suis assoupi,Ich bin weggenickt
1159,i eat a lot,i eat a lot,yo como mucho,je mange beaucoup,Ich esse viel
1160,i eat alone,i eat alone,como solo,je mange seul,Ich esse alleine
1161,i eat beans,i eat beans,yo como frijoles,je mange des haricots,Ich esse Bohnen
1162,i eat bread,i eat bread,como pan,Je mange du pain,Ich esse Brot
1163,i eat fruit,i eat fruit,yo como fruta,je mange des fruits,ich esse Obst
1164,i exercised,i exercised,me ejercité,j'ai exercé,ich trainierte
1165,i feel blue,i feel blue,Estoy triste,J'ai un coup de cafard,Ich bin traurig
1166,i feel cold,i feel cold,me siento frío,j'ai froid,Mir ist kalt
1167,i feel fine,i feel fine,me siento bien,je me sens bien,Ich fühle mich gut
1168,i feel good,i feel good,me siento bien,Je me sens bien,Ich fühle mich gut
1169,i feel lost,i feel lost,me siento perdido,je me sens perdu,ich fühle mich verloren
1170,i feel safe,i feel safe,me siento a salvo,je me sens en sécurité,ich fühle mich sicher
1171,i feel sick,i feel sick,me siento enferma,Je me sens malade,Mir ist schlecht
1172,i feel weak,i feel weak,me siento debil,je me sens faible,ich fühle mich schwach
1173,i feel well,i feel well,Me siento bien,Je me sens bien,Ich fühle mich gut
1174,i felt dumb,i felt dumb,me sentí tonto,je me sentais stupide,Ich fühlte mich dumm
1175,i felt fear,i felt fear,sentí miedo,j'ai eu peur,ich fühlte angst
1176,i felt good,i felt good,me sentí bien,je me sentais bien,ich fühlte mich gut
1177,i felt safe,i felt safe,me sentí seguro,je me sentais en sécurité,ich fühlte mich sicher
1178,i found you,i found you,te encontre,je vous ai trouvé,ich habe Sie gefunden
1179,i got bored,i got bored,me aburrí,Je me ennuyais,mir wurde langweilig
1180,i got dizzy,i got dizzy,me mareé,j'ai eu le vertige,mir wurde schwindelig
1181,i got fined,i got fined,me multaron,j'ai eu une amende,Ich wurde bestraft
1182,i got lucky,i got lucky,Tuve suerte,j'ai eu de la chance,Ich hatte Glück
1183,i got upset,i got upset,Me enfade,je me suis énervé,Ich war verärgert
1184,i guess not,i guess not,Supongo que no,je suppose que non,ich denke nicht
1185,i had to go,i had to go,tuve que irme,Je devais aller,ich musste gehen
1186,i hate dogs,i hate dogs,odio los perros,je déteste les chiens,ich hasse Hunde
1187,i hate fish,i hate fish,odio el pescado,je déteste le poisson,ich hasse Fisch
1188,i hate golf,i hate golf,odio el golf,je déteste le golf,Ich hasse Golf
1189,i hate milk,i hate milk,odio la leche,je déteste le lait,Ich hasse Milch
1190,i hate sand,i hate sand,odio la arena,je déteste le sable,Ich hasse Sand
1191,i hate that,i hate that,odio eso,je déteste ça,"Ich hasse es, dass"
1192,i hate them,i hate them,Los odio,je les déteste,ich hasse sie
1193,i hate this,i hate this,odio esto,je déteste ça,ich hasse das
1194,i hate work,i hate work,odio el trabajo,je déteste le travail,ich hasse Arbeit
1195,i have cash,i have cash,tengo efectivo,j'ai de l'argent,Ich habe Bargeld
1196,i have eyes,i have eyes,tengo ojos,j'ai les yeux,Ich habe Augen
1197,i have food,i have food,Tengo comida,J'ai de la nourriture,Ich habe Essen
1198,i have news,i have news,Tengo noticias,j'ai des nouvelles,Ich habe Neuigkeiten
1199,i have time,i have time,Tengo tiempo,j'ai du temps,ich habe Zeit
1200,i have wine,i have wine,tengo vino,j'ai du vin,Ich habe Wein
1201,i hesitated,i hesitated,yo dudé,j'ai hésité,Ich zögerte
1202,i know that,i know that,Yo sé eso,je le sais,ich weiß das
1203,i know them,i know them,yo las conozco,je les connais,ich kenne sie
1204,i know this,i know this,Yo se esto,je sais ça,Ich weiß das
1205,i like beer,i like beer,me gusta la cerveza,J'aime la bière,Ich mag Bier
1206,i like blue,i like blue,me gusta el azul,J'aime le bleu,ich mag Blau
1207,i like both,i like both,me gustan ambos,J'aime les deux,Ich mag beides
1208,i like cake,i like cake,me gusta el pastel,J'aime le gâteau,ich mag Kuchen
1209,i like cats,i like cats,me gustan los gatos,J'aime les chats,Ich mag Katzen
1210,i like dogs,i like dogs,Me gustan los perros,J'aime les chiens,ich mag Hunde
1211,i like jazz,i like jazz,Me gusta el jazz,J'aime le jazz,Ich mag Jazz
1212,i like math,i like math,Me gustan las matemáticas,J'aime les maths,ich mag Mathe
1213,i like milk,i like milk,me gusta la leche,J'aime le lait,ich mag Milch
1214,i like rice,i like rice,me gusta el arroz,Jaime le riz,ich mag Reis
1215,i like rock,i like rock,me gusta el rock,J'aime le rock,Ich mag Rock
1216,i like that,i like that,me gusta eso,J'aime ça,Ich mag es
1217,i like them,i like them,me gustan,Je les aime,ich mag sie
1218,i like this,i like this,me gusta esto,J'aime ça,Ich mag das
1219,i liked tom,i liked tom,me gustaba tom,j'ai aimé tom,Ich mochte Tom
1220,i live here,i live here,yo vivo aqui,J'habite ici,Ich wohne hier
1221,i love mary,i love mary,amo a maria,j'aime marie,Ich liebe Maria
1222,i love dogs,i love dogs,yo amo los perros,J'aime les chiens,ich liebe Hunde
1223,i love golf,i love golf,amo el golf,j'aime le golf,Ich liebe Golf
1224,i love kids,i love kids,yo amo a los niños,j'aime les enfants,Ich liebe Kinder
1225,i love life,i love life,Me encanta la vida,J'aime la vie,Ich liebe das Leben
1226,i love rice,i love rice,me encanta el arroz,J'aime le riz,Ich liebe Reis
1227,i love soup,i love soup,amo la sopa,j'aime la soupe,Ich liebe Suppe
1228,i loved you,i loved you,yo te amaba,je t'ai aimé,ich habe dich geliebt
1229,i made rice,i made rice,hice arroz,j'ai fait du riz,Ich habe Reis gemacht
1230,i messed up,i messed up,lo arruiné,j'ai foiré,Ich vermasselte
1231,i must hide,i must hide,debo esconderme,je dois me cacher,ich muss mich verstecken
1232,i must obey,i must obey,debo obedecer,je dois obéir,ich muss gehorchen
1233,i nailed it,i nailed it,le atiné,je l'ai cloué,Ich hab's geschafft
1234,i need food,i need food,necesito comida,j'ai besoin de nourriture,Ich brauche Nahrung
1235,i need glue,i need glue,necesito pegamento,j'ai besoin de colle,Ich brauche Kleber
1236,i need more,i need more,necesito más,J'ai besoin de plus,ich brauche mehr
1237,i need some,i need some,necesito algo,j'en ai besoin,ich brauche etwas
1238,i need that,i need that,necesito eso,j'ai besoin de ça,ich brauche das
1239,i need them,i need them,los necesito,j'en ai besoin,ich brauche sie
1240,i need time,i need time,Necesito tiempo,J'ai besoin de temps,Ich brauche Zeit
1241,i never bet,i never bet,nunca apuesto,je ne parie jamais,Ich wette nie
1242,i never cry,i never cry,yo nunca lloro,Je ne pleure jamais,ich weine nie
1243,i never win,i never win,nunca gano,je ne gagne jamais,ich gewinne nie
1244,i often ski,i often ski,a menudo esquío,je skie souvent,Ich fahre oft Ski
1245,i oppose it,i oppose it,me opongo,je m'y oppose,Ich bin dagegen
1246,i pay taxes,i pay taxes,yo pago impuestos,je paie des impôts,ich zahle steuern
1247,i protested,i protested,protesté,j'ai protesté,Ich protestierte
1248,i read lips,i read lips,leo los labios,je lis sur les lèvres,Ich lese Lippen
1249,i recovered,i recovered,Me recuperé,j'ai récupéré,Ich habe mich erholt
1250,i said stop,i said stop,dije alto,j'ai dit stop,Ich sagte Stopp
1251,i said that,i said that,yo dije eso,j'ai dit que,"ich sagte, dass"
1252,i saved you,i saved you,te salvé,Je vous ai sauvé,ich habe dich gerettet
1253,i saw a dog,i saw a dog,vi un perro,j'ai vu un chien,Ich habe einen Hund gesehen
1254,i sell cars,i sell cars,vendo autos,je vends des voitures,Ich verkaufe Autos
1255,i should go,i should go,I debería ir,je devrais partir,Ich sollte gehen
1256,i smell gas,i smell gas,huelo a gas,je sens le gaz,Ich rieche Gas
1257,i struggled,i struggled,Luché,j'ai lutté,Ich kämpfte
1258,i succeeded,i succeeded,logré,j'ai réussi,Ich hatte Erfolg
1259,i surrender,i surrender,me rindo,Je me rends,Ich gebe auf
1260,i thank you,i thank you,te lo agradezco,Je te remercie,ich danke dir
1261,i trust her,i trust her,Yo confío en ella,je la crois,Ich vertraue ihr
1262,i trust him,i trust him,yo confío en él,je lui fais confiance,ich vertraue ihm
1263,i trust you,i trust you,confío en ti,je te fais confiance,Ich vertraue dir
1264,i waited up,i waited up,esperé despierto,j'ai attendu,Ich habe gewartet
1265,i want mary,i want mary,quiero a maría,je veux marie,Ich will Maria
1266,i want cash,i want cash,quiero efectivo,je veux de l'argent,Ich will Bargeld
1267,i want eggs,i want eggs,quiero huevos,je veux des oeufs,Ich möchte Eier
1268,i want kids,i want kids,quiero hijos,je veux des enfants,Ich möchte Kinder
1269,i want mine,i want mine,quiero el mio,je veux le mien,ich will meins
1270,i want more,i want more,Quiero más,je veux plus,Ich will mehr
1271,i want soup,i want soup,quiero sopa,je veux de la soupe,Ich möchte Suppe
1272,i want that,i want that,Quiero eso,Je veux cela,ich will das
1273,i want them,i want them,los quiero,je les veux,ich will sie
1274,i want this,i want this,quiero esto,Je veux ceci,ich will das
1275,i want time,i want time,quiero tiempo,je veux du temps,ich will zeit
1276,i was alone,i was alone,estaba solo,J'étais seul,ich war alleine
1277,i was bored,i was bored,Estaba aburrido,Je m'ennuyais,Ich war gelangweilt
1278,i was broke,i was broke,estuve en quiebra,j'étais cassé,ich war gebrochen
1279,i was dizzy,i was dizzy,yo estaba mareado,j'étais étourdi,mir war schwindelig
1280,i was drunk,i was drunk,Estaba borracho,J'étais ivre,ich war betrunken
1281,i was fired,i was fired,fui despedido,j'ai été renvoyé,Ich wurde gefeuert
1282,i was hired,i was hired,me contrataron,j'ai été embauché,Ich wurde angestellt
1283,i was lucky,i was lucky,tuve suerte,J'ai eu de la chance,Ich hatte Glück
1284,i was moved,i was moved,Me conmoví,j'ai été déplacé,Ich war gerührt
1285,i was naive,i was naive,yo era ingenuo,j'étais naïf,ich war naiv
1286,i was ready,i was ready,estaba listo,j'étais prêt,Ich war bereit
1287,i was sober,i was sober,estaba sobrio,j'étais sobre,Ich war nüchtern
1288,i was sorry,i was sorry,lo lamentaba,j'étais désolé,es tat mir leid
1289,i was there,i was there,yo estaba allí,j'étais là,ich war dort
1290,i was third,i was third,yo era tercero,j'étais troisième,ich war dritter
1291,i was tired,i was tired,estaba cansado,j'étais fatigué,ich war müde
1292,i was wrong,i was wrong,estaba equivocado,J'ai eu tort,Ich lag falsch
1293,i washed it,i washed it,lo lavé,je l'ai lavé,Ich habe es gewaschen
1294,i went home,i went home,Fui a casa,Je suis allé à la maison,Ich ging nach Hause
1295,"i went, too",i went  too,yo tambien fui,je suis allé aussi,ich ging auch
1296,i will come,i will come,vendré,je viendrai,Ich werde kommen
1297,i will help,i will help,le ayudaré,Je vais vous aider,Ich werde helfen
1298,i will obey,i will obey,voy a obedecer,j'obéirai,Ich werde gehorchen
1299,i will wait,i will wait,voy a esperar,j'attendrai,ich werde warten
1300,i will walk,i will walk,Caminaré,je marcherai,Ich werde gehen
1301,i will work,i will work,trabajaré,je vais travailler,Ich werde arbeiten
1302,i won again,i won again,gané de nuevo,j'ai encore gagné,Ich habe wieder gewonnen
1303,i won't cry,i will not cry,No lloraré,je ne pleurerai pas,ich werde nicht weinen
1304,i won't die,i will not die,no moriré,je ne mourrai pas,Ich werde nicht sterben
1305,i work here,i work here,trabajo aquí,Je travaille ici,ich arbeite hier
1306,i'll attend,i will attend,Asistiré,Je participerai,Ich werde teilnehmen
1307,i'll buy it,i will buy it,lo compraré,Je l'achèterai,Ich werde es kaufen
1308,i'll cancel,i will cancel,voy a cancelar,je vais annuler,Ich werde stornieren
1309,i'll change,i will change,cambiaré,je changerai,Ich werde mich verändern
1310,i'll decide,i will decide,decidiré,je déciderai,Ich werde entscheiden
1311,i'll get in,i will get in,entraré,je vais entrer,ich werde einsteigen
1312,i'll get it,i will get it,Voy a conseguirlo,je vais l'avoir,ich werde es bekommen
1313,i'll get up,i will get up,me levantaré,je vais me lever,Ich werde aufstehen
1314,i'll go now,i will go now,iré ahora,Je vais y aller maintenant,ich werde jetzt gehen
1315,i'll go see,i will go see,iré a ver,je vais voir,Ich werde nachsehen
1316,i'll manage,i will manage,me las arreglaré,je gererais,ich werde managen
1317,i'll scream,i will scream,gritaré,je vais crier,Ich werde schreien
1318,i'll try it,i will try it,voy a intentarlo,je vais essayer,Ich werde es versuchen
1319,"i'm 17, too",i am 17  too,yo tambien tengo 17,j'ai 17 ans aussi,ich bin auch 17
1320,i'm a baker,i am a baker,soy panadero,je suis boulanger,Ich bin Bäcker
1321,i'm a child,i am a child,soy un niño,Je suis un enfant,ich bin ein Kind
1322,i'm a medic,i am a medic,soy medico,je suis médecin,Ich bin Mediziner
1323,i'm all set,i am all set,estoy preparado,je suis prêt,ich bin bereit
1324,i'm ashamed,i am ashamed,Me avergüenzo,J'ai honte,ich schäme mich
1325,i'm at home,i am at home,estoy en casa,Je suis à la maison,ich bin zu Hause
1326,i'm at work,i am at work,estoy en el trabajo,je suis au travail,ich bin bei der Arbeit
1327,i'm baffled,i am baffled,estoy desconcertado,je suis déconcerté,Ich bin verblüfft
1328,i'm blessed,i am blessed,estoy bendecido,Je suis béni,Ich bin gesegnet
1329,i'm careful,i am careful,Soy cuidadoso,je suis prudent,Ich bin vorsichtig
1330,i'm certain,i am certain,Estoy seguro,Je suis certain,ich bin mir sicher
1331,i'm chicken,i am chicken,soy pollo,je suis poulet,Ich bin Huhn
1332,i'm cooking,i am cooking,estoy cocinando,je cuisine,ich koche gerade
1333,i'm correct,i am correct,estoy en lo correcto,je suis correct,ich bin richtig
