,English,English_cleaned,Spanish,French,German
949,it's a parody,it is a parody,es una parodia,c'est une parodie,es ist eine Parodie
950,it's a relief,it is a relief,es un alivio,c'est un soulagement,es ist eine Erleichterung
951,it's a rental,it is a rental,es un alquiler,c'est une location,es ist eine Miete
952,it's a sequel,it is a sequel,es una secuela,c'est une suite,es ist eine Fortsetzung
953,it's a weapon,it is a weapon,es un arma,c'est une arme,es ist eine Waffe
954,it's adorable,it is adorable,es adorable,c'est adorable,es ist bezaubernd
955,it's all gone,it is all gone,todo se ha ido,tout est parti,es ist alles weg
956,it's all here,it is all here,esta todo aqui,tout est ici,es ist alles hier
957,it's all mine,it is all mine,es todo mio,tout est à moi,es ist alles meins
958,it's all over,it is all over,todo se ha terminado,tout est fini,Alles ist vorbei
959,it's all true,it is all true,todo es verdad,tout est vrai,es ist alles wahr
960,it's annoying,it is annoying,Esto es molesto,C'est ennuyant,es ist nervig
961,it's business,it is business,es negocio,c'est une affaire,es ist Geschäft
962,it's close by,it is close by,esta cerca,c'est tout près,es ist in der Nähe
963,it's exciting,it is exciting,es emocionante,c'est excitant,es ist aufregend
964,it's fall now,it is fall now,es otoño ahora,c'est l'automne maintenant,es ist jetzt Herbst
965,it's for free,it is for free,es gratis,c'est gratuit,es ist kostenlos
966,it's gorgeous,it is gorgeous,es hermoso,c'est magnifique,Es ist wunderschön
967,it's instinct,it is instinct,es instinto,c'est instinctif,es ist Instinkt
968,it's midnight,it is midnight,Es media noche,Il est minuit,Es ist Mitternacht
969,it's my horse,it is my horse,es mi caballo,c'est mon cheval,es ist mein pferd
970,it's my treat,it is my treat,Es mi regalo,c'est mon régal,es ist mein Genuss
971,it's not cool,it is not cool,no es genial,c'est pas cool,es ist nicht cool
972,it's not easy,it is not easy,no es facil,ce n'est pas facile,es ist nicht einfach
973,it's not fair,it is not fair,no es justo,ce n'est pas juste,es ist nicht gerecht
974,it's not fake,it is not fake,no es falso,ce n'est pas faux,es ist keine Fälschung
975,it's not hard,it is not hard,no es dificil,ce n'est pas difficile,Es ist nicht schwer
976,it's not here,it is not here,no está aqui,Ce n'est pas ici,es ist nicht hier
977,it's not mine,it is not mine,No es mio,Ce n'est pas le mien,das gehört nicht mir
978,it's not real,it is not real,esto no es real,ce n'est pas réel,es ist nicht echt
979,it's not safe,it is not safe,no es seguro,ce n'est pas sûr,es ist nicht sicher
980,it's not true,it is not true,no es cierto,ce n'est pas vrai,es ist nicht wahr
981,it's now 2:30,it is now 2:30,ahora son las 2:30,il est maintenant 2h30,es ist jetzt 2:30
982,it's obsolete,it is obsolete,es obsoleto,c'est obsolète,es ist veraltet
983,it's occupied,it is occupied,esta ocupado,c'est occupé,es ist besetzt
984,it's our duty,it is our duty,es nuestro deber,c'est notre devoir,es ist unsere Pflicht
985,it's outdated,it is outdated,esta desactualizado,c'est obsolète,es ist veraltet
986,it's pathetic,it is pathetic,es patetico,c'est pathétique,es ist erbärmlich
987,it's personal,it is personal,es personal,c'est personnel,es ist persönlich
988,it's possible,it is possible,es posible,c'est possible,es ist möglich
989,it's so clean,it is so clean,es tan limpio,c'est tellement propre,es ist so sauber
990,it's stealing,it is stealing,esta robando,c'est du vol,es stiehlt
991,it's suicidal,it is suicidal,es suicida,c'est suicidaire,es ist selbstmörderisch
992,it's terrible,it is terrible,es terrible,C'est terrible,es ist schrecklich
993,it's the best,it is the best,es lo mejor,C'est le meilleur,es ist das Beste
994,it's the cops,it is the cops,son los policías,c'est les flics,es sind die polizisten
995,it's too cold,it is too cold,hace demasiado frío,c'est trop froid,es ist zu kalt
996,it's too dark,it is too dark,es demasiado oscuro,il fait trop sombre,es ist zu dunkel
997,it's too easy,it is too easy,es demasiado fácil,c'est trop facile,es ist zu einfach
998,it's too hard,it is too hard,Es demasiado difícil,c'est trop dur,es ist zu schwer
999,it's too late,it is too late,es muy tarde,c'est trop tard,es ist zu spät
1000,it's too loud,it is too loud,esta muy ruidoso,c'est trop fort,es ist zu laut
1001,it's too soon,it is too soon,es demasiado pronto,c'est trop tôt,es ist zu früh
1002,it's too thin,it is too thin,es demasiado delgado,c'est trop fin,es ist zu dünn
1003,it's unlikely,it is unlikely,es inprobable,il est peu probable,es ist unwahrscheinlich
1004,it's unlocked,it is unlocked,esta desbloqueado,il est déverrouillé,es ist entsperrt
1005,it's upstairs,it is upstairs,esta arriba,c'est à l'étage,es ist oben
1006,it's very big,it is very big,es muy grande,c'est très grand,es ist sehr groß
1007,it's very dry,it is very dry,es muy seco,c'est très sec,es ist sehr trocken
1008,it's very low,it is very low,es muy bajo,c'est très bas,es ist sehr niedrig
1009,it's worth it,it is worth it,vale la pena,ça vaut le coup,es lohnt sich
1010,just a minute,just a minute,solo un minuto,juste une minute,nur eine Minute
1011,just be quiet,just be quiet,Cállate,tais-toi,sei einfach still
1012,just leave it,just leave it,solo déjalo,il suffit de laisser,Lass es einfach
1013,just trust me,just trust me,solo confía en mi,faites-moi confiance,Vertrau mir einfach
1014,keep tom safe,keep tom safe,mantén a Tom a salvo,garde tom en sécurité,beschütze tom
1015,keep in touch,keep in touch,mantenerse en contacto,rester en contact,den Kontakt halten
1016,let tom sleep,let tom sleep,deja dormir a tom,laisse tom dormir,Lass Tom schlafen
1017,let me finish,let me finish,Déjame terminar,laisse moi finir,Lass mich fertig machen
1018,let me see it,let me see it,Déjame verlo,laisse moi voir ça,lassen Sie mich es sehen
1019,let me try it,let me try it,Déjame intentarlo,Laissez-moi essayer,Lass mich es versuchen
1020,let them talk,let them talk,Déjalos hablar,laisse les parler,Lass sie reden
1021,let's ask him,let us ask him,vamos a preguntarle,demandons-lui,fragen wir ihn
1022,let's do this,let us do this,hagamos esto,faisons ceci,lass uns das machen
1023,let's drop it,let us drop it,dejémoslo caer,laissons tomber,lass es uns fallen lassen
1024,let's go away,let us go away,vamos a irnos,partons,lass uns gehen
1025,let's go down,let us go down,bajemos,descendons,lass uns runter gehen
1026,"let's go, tom","let us go, tom","vamos, tom","allons-y, tom","Lass uns gehen, Tom"
1027,let's proceed,let us proceed,procedamos,procédons,lass uns fortfahren
1028,life is crazy,life is crazy,la vida es una locura,la vie est folle,das Leben ist verrückt
1029,life is short,life is short,la vida es corta,la vie est courte,das Leben ist kurz
1030,life is sweet,life is sweet,La vida es dulce,la vie est douce,das Leben ist schön
1031,lock the door,lock the door,cierra la puerta,verrouiller la porte,schließen Sie die Tür
1032,lock the safe,lock the safe,cerrar la caja fuerte,verrouiller le coffre-fort,Schließe den Tresor ab
1033,look up there,look up there,mirar allí,regarder là-haut,schau da oben
1034,love is blind,love is blind,el amor es ciego,l'amour est aveugle,Liebe ist blind
1035,luck is blind,luck is blind,la suerte es ciega,la chance est aveugle,Glück ist blind
1036,make a choice,make a choice,tomar una decisión,fais un choix,triff eine Entscheidung
1037,make an offer,make an offer,Haz una oferta,faire une offre,machen Sie ein Angebot
1038,make it quick,make it quick,Hazlo rápido,fais vite,mach schnell
1039,make me happy,make me happy,Hazme feliz,rend moi heureux,mach mich glücklich
1040,make your bed,make your bed,Tiende tu cama,fais ton lit,Mach dein Bett
1041,man is mortal,man is mortal,el hombre es mortal,l'homme est mortel,der Mensch ist sterblich
1042,mary is weird,mary is weird,María es rara,Marie est bizarre,maria ist komisch
1043,may i ask why,may i ask why,Puedo preguntar por qué,Puis-je demander pourquoi,Darf ich fragen warum
1044,may i come in,may i come in,Puedo pasar,puis-je entrer,darf ich rein kommen
1045,may i go home,may i go home,puedo ir a casa,puis-je rentrer à la maison,darf ich nach hause gehen
1046,men never cry,men never cry,los hombres nunca lloran,les hommes ne pleurent jamais,Männer weinen nie
1047,my back aches,my back aches,me duele la espalda,j'ai mal au dos,mein Rücken schmerzt
1048,my dog ate it,my dog ate it,mi perro se lo comio,mon chien l'a mangé,mein hund hat es gefressen
1049,my dog is big,my dog is big,Mi perro es grande,mon chien est grand,Mein Hund ist groß
1050,my feet stink,my feet stink,mis pies apestan,mes pieds puent,Meine Füße stinken
1051,my foot hurts,my foot hurts,me duele el pie,J'ai mal au pied,mein Fuß tut weh
1052,my name's tom,my name's tom,mi nombre es tom,je m'appelle tom,mein Name ist Tom
1053,never give up,never give up,no rendirse nunca,ne jamais abandonner,Gib nie auf
1054,no one saw me,no one saw me,nadie me vio,personne ne m'a vu,niemand hat mich gesehen
1055,no one saw us,no one saw us,nadie nos vio,personne ne nous a vu,niemand hat uns gesehen
1056,no one smiled,no one smiled,nadie sonrió,personne n'a souri,niemand lächelte
1057,no one's here,no one's here,no hay nadie aquí,personne n'est ici,niemand ist hier
1058,no one's home,no one's home,no hay nadie en casa,personne n'est à la maison,niemand ist zu hause
1059,"no, he didn't","no, he did not","No, no lo hizo",non il n'a pas,Nein er tat es nicht
1060,"no, you can't","no, you cannot","No, no puedes",non tu ne peux pas,"Nein, du kannst nicht"
1061,nobody got up,nobody got up,nadie se levanto,personne ne s'est levé,niemand ist aufgestanden
1062,nobody saw me,nobody saw me,nadie me vio,personne ne m'a vu,niemand hat mich gesehen
1063,nobody's busy,nobody's busy,nadie esta ocupado,personne n'est occupé,niemand ist beschäftigt
1064,now means now,now means now,ahora significa ahora,signifie maintenant maintenant,jetzt bedeutet jetzt
1065,"ok, i'm ready","ok, i am ready",Esta bien estoy listo,OK je suis prêt,OK ich bin bereit
1066,"oh, i'm sorry","oh, i am sorry","Oh, lo siento",Oh je suis désolé,Oh es tut mir leid
1067,open the door,open the door,abre la puerta,ouvre la porte,öffne die Tür
1068,open the safe,open the safe,Abre la caja fuerte,ouvre le coffre-fort,Öffne den Tresor
1069,our team lost,our team lost,nuestro equipo perdió,notre équipe a perdu,unsere Mannschaft hat verloren
1070,out of my way,out of my way,fuera de mi camino,hors de mon chemin,aus meinem Weg
1071,pick a number,pick a number,Elige un número,choisissez un numéro,wähle eine Zahl
1072,pick a weapon,pick a weapon,elige un arma,choisir une arme,Wähle eine Waffe
1073,please fix it,please fix it,"Por favor, arreglalo","regle-le, s'il te plait",Bitte reparieren Sie es
1074,please get in,please get in,por favor entra,s'il vous plait entrez,Bitte steigen Sie ein
1075,"quiet, please","quiet, please",silencio por favor,silence s'il vous plait,ruhig bitte
1076,quit gambling,quit gambling,deja de apostar,arrêter de jouer,Beenden Sie das Glücksspiel
1077,read after me,read after me,leer después de mí,lire après moi,Lies nach mir
1078,read it to me,read it to me,léelo para mí,lisez-le-moi,lies es mir vor
1079,read this now,read this now,lee esto ahora,lisez ceci maintenant,lies das jetzt
1080,red is better,red is better,rojo es mejor,le rouge c'est mieux,rot ist besser
1081,rest in peace,rest in peace,que descanse en paz,reposez en paix,Ruhe in Frieden
1082,ring the bell,ring the bell,Tocar la campana,sonne la cloche,läute die Glocke
1083,russia is big,russia is big,rusia es grande,la russie est grande,Russland ist groß
1084,save yourself,save yourself,Ahorrarse,sauve toi,Rette dich selbst
1085,seal the room,seal the room,sellar la habitación,sceller la pièce,versiegeln den Raum
1086,see you again,see you again,hasta luego,à la prochaine,wir sehen uns wieder
1087,see you later,see you later,te veo luego,à plus tard,Bis später
1088,see you there,see you there,Te veo allí,On se voit là-bas,Wir sehen uns dort
1089,shake my hand,shake my hand,estrecha mi mano,serre-moi la main,schüttle mir die Hand
1090,shall i begin,shall i begin,debo empezar,dois-je commencer,Soll ich beginnen
1091,she avoids me,she avoids me,ella me evita,elle m'évite,sie meidet mich
1092,she came last,she came last,ella fue la última,elle est venue en dernier,sie kam zuletzt
1093,she can skate,she can skate,ella puede patinar,elle peut patiner,sie kann skaten
1094,she can't ski,she cannot ski,ella no puede esquiar,elle ne sait pas skier,sie kann nicht skifahren
1095,she could die,she could die,ella podría morir,elle pourrait mourir,sie könnte sterben
1096,she dumped me,she dumped me,ella me dejó,elle m'a largué,Sie hat mich verlassen
1097,she got angry,she got angry,ella se enojó,elle s'est fâchée,Sie wurde wütend
1098,she had twins,she had twins,ella tuvo gemelos,elle a eu des jumeaux,sie hatte Zwillinge
1099,she hated him,she hated him,ella lo odiaba,elle le détestait,sie hasste ihn
1100,she hates him,she hates him,ella lo odia,elle le déteste,sie hasst ihn
1101,she helps him,she helps him,ella lo ayuda,elle l'aide,sie hilft ihm
1102,she hired him,she hired him,ella lo contrató,elle l'a embauché,sie hat ihn eingestellt
1103,she is french,she is french,ella es francesa,elle est française,Sie ist französisch
1104,she is a twin,she is a twin,ella es una gemela,elle est jumelle,sie ist ein Zwilling
1105,she is active,she is active,Ella es activa,Elle est active,Sie ist aktiv
1106,she is crying,she is crying,ella está llorando,elle pleure,Sie weint
1107,she is gentle,she is gentle,ella es amable,elle est douce,Sie ist nett
1108,she is strong,she is strong,ella es fuerte,elle est forte,Sie ist stark
1109,she just left,she just left,ella se acaba de ir,elle vient de partir,sie ist einfach gegangen
1110,she likes him,she likes him,A ella le gusta él,elle l'aime,Sie mag ihn
1111,she looks sad,she looks sad,ella se ve triste,elle a l'air triste,Sie sieht traurig aus
1112,she loves tom,she loves tom,ella ama a tom,elle aime tom,sie liebt tom
1113,she loves him,she loves him,ella lo ama,elle l'aime,Sie liebt ihn
1114,she needs you,she needs you,ella te necesita,elle a besoin de toi,sie braucht dich
1115,she obeys him,she obeys him,ella le obedece,elle lui obéit,sie gehorcht ihm
1116,she overslept,she overslept,ella se quedó dormida,elle a dormi trop longtemps,sie hat verschlafen
1117,she seems sad,she seems sad,Ella se ve triste,elle a l'air triste,sie wirkt traurig
1118,she wants him,she wants him,ella lo quiere,elle le veut,sie will ihn
1119,she was brave,she was brave,ella era valiente,elle était courageuse,sie war mutig
1120,she was livid,she was livid,ella estaba furiosa,elle était livide,sie war wütend
1121,she was lying,she was lying,ella estaba mintiendo,elle mentait,Sie hat gelogen
